id,sku,short_description,price,list_price,rating_average,review_count,quantity_sold,inventory_status,name,categories
117929538,4799782004097,"ĐIỂM NỔI BẬT PANASONIC KX-TS560Đèn báo cuộc gọi đếnKiểu dáng thiết kế độc đáo mới lạBàn phím to, dễ sử dụng, thao tác đơn giảnHệ thống gọi bằng một phím bấmĐiều chỉnh âm lượng chuông với 3 mức l...",675000,675000,0.0,0,"{'text': 'Đã bán 6', 'value': 6}",available,Điện thoại Panasonic KX-TS560MX -Hàng chính hãng,Điện thoại bàn
118124199,8721611995975,Panasonic KX-TGC313CX được thiết kế đơn giản và thanh thoát nhưng rất sang trọng. Với màu đen truyền thống điện thoại Panasonic KX-TGC313CX sẽ làm cho căn phòng của bạn trở nên nổi bật và độc đáo hơn....,1949000,1949000,0.0,0,"{'text': 'Đã bán 1', 'value': 1}",available,Điện thoại Panasonic KX-TGC313CX -Hàng chính hãng,Điện thoại bàn
118486668,1255690953268,"Cấu hình Kobo ElipsaMàn hìnhMàn hình 10.3"", công nghệ E Ink Carta 1200 Độ phân giải 1404 x 1872 (227 ppi) với Dark ModeBộ nhớ32 GBCPUChip 4 nhân * 1.8 GHzKết nốiWi Fi 802.11 ac/b/g/n...",12000000,12000000,5.0,1,"{'text': 'Đã bán 2', 'value': 2}",available,Máy đọc sách Kobo Elipsa - Hàng nhập khẩu,Máy đọc sách
120295859,8479763016056,"Nokia C30 là dòng smartphone giá rẻ được Nokia chăm chút và đầu tư kỹ lưỡng với những nâng cấp đáng kể cả về ngoại hình lẫn hiệu năng, hứa hẹn mang đến cho người dùng những trải nghiệm tuyệt vời hơn b...",1490000,1990000,4.7,211,"{'text': 'Đã bán 891', 'value': 891}",available,Điện Thoại Nokia C30 (2GB/32GB) - Hàng Chính Hãng,Điện thoại Smartphone
121059239,3532602985141,"Máy Tính Bảng Samsung Galaxy Tab A7 Lite T225 3GB/32GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, sạc, cáp dữ liệu, tài liệu hướng dẫn sử dụng, dụng cụ lấy sim và lấy thẻ nhớ. Thiết kế siêu mỏ...",3299000,4990000,5.0,94,"{'text': 'Đã bán 335', 'value': 335}",available,Máy Tính Bảng Samsung Galaxy Tab A7 Lite T225 3GB/32GB - Hàng Chính Hãng,Máy tính bảng
121154009,2955048544599,"Điện thoại bàn cố định không dây lắp các loại Sim Di động, Cố định (Viettel, Vinaphone, M). Các loại sim hỗ trợ là: Viettel, Vina, Mobile, Gphone (phôi di động)Không cần lắp dây chỉ cần một sim lắp và...",650000,650000,3.7,3,"{'text': 'Đã bán 20', 'value': 20}",available,"Điện thoại bàn cố định không dây lắp các loại Sim Di động, Cố định (Viettel, Vinaphone, Mobifone...)",Điện thoại bàn
121744434,8524583682133,"Điện Thoại Xiaomi Redmi 10 4GB/128GB - Hàng Chính HãngBộ sản phẩm bao gồm: Pin, sạc, cáp USB kiểu C, ốp lưng, hướng dẫn, cây tháo sim.Thiết kế- Màn hình đục lỗ có kích thước 6.5 inch sẽ đem đến tr...",3119000,4290000,4.8,48,"{'text': 'Đã bán 131', 'value': 131}",available,Điện Thoại Xiaomi Redmi 10 4GB/128GB - Hàng Chính Hãng,Điện thoại Smartphone
123345348,6352768705236,"Điện Thoại iPhone 12iPhone 12 đẩy nhanh mọi tác vụ với mạng 5G siêu nhanh.1 A14 Bionic, chip nhanh nhất trên điện thoại thông minh. Hệ thống camera kép mới. Với màn hình Super Retina XDR tuyệt đẹp, n...",12490000,16990000,5.0,1277,"{'text': 'Đã bán 2803', 'value': 2803}",available,Apple iPhone 12,Điện thoại Smartphone
125171841,1514334968291,"Điện thoại chính hãng Panasonic KX-TSC11– Màn hình hiển thị số gọi đến, gọi đi.– Bộ nhớ 50 số điện thoại.– Nhớ 50 số gọi đến 10 số gọi đi.– Khoá đường dài, di động bằng mã.– Có các mức điều chỉnh...",620000,620000,5.0,5,"{'text': 'Đã bán 26', 'value': 26}",available,Điện Thoại Bàn Panasonic KX-TSC11 - Hàng Chính Hãng,Điện thoại bàn
125182567,4604296397887,Amazon vừa chính thức ra mắt thế hệ tiếp theo của dòng máy đọc sách Kindle Paperwhite.Kindle Paperwhite 5 (hay Kindle Paperwhite 11th Gen) là phiên bản thay thế cho chiếc Kindle Paperwhite 4 đã ra ...,3690000,3690000,5.0,381,"{'text': 'Đã bán 1393', 'value': 1393}",available,Máy đọc sách All New Kindle Paperwhite 5 (11th Gen) - Hàng nhập khẩu,Máy đọc sách
125182567,4604296397887,Amazon vừa chính thức ra mắt thế hệ tiếp theo của dòng máy đọc sách Kindle Paperwhite.Kindle Paperwhite 5 (hay Kindle Paperwhite 11th Gen) là phiên bản thay thế cho chiếc Kindle Paperwhite 4 đã ra ...,3690000,3690000,5.0,381,"{'text': 'Đã bán 1393', 'value': 1393}",available,Máy đọc sách All New Kindle Paperwhite 5 (11th Gen) - Hàng nhập khẩu,Máy đọc sách
125182567,4604296397887,Amazon vừa chính thức ra mắt thế hệ tiếp theo của dòng máy đọc sách Kindle Paperwhite.Kindle Paperwhite 5 (hay Kindle Paperwhite 11th Gen) là phiên bản thay thế cho chiếc Kindle Paperwhite 4 đã ra ...,3690000,3690000,5.0,381,"{'text': 'Đã bán 1393', 'value': 1393}",available,Máy đọc sách All New Kindle Paperwhite 5 (11th Gen) - Hàng nhập khẩu,Máy đọc sách
125590981,4728167558517,"Giải trí hoàn hảo với màn hình siêu rộng 6.82” chuẩn HD+ mang đến trải nghiệm giải trí sắc nét và thưởng thức nội dung trọn vẹn.Pin bền bỉ dài ngày, Pin trâu bền bỉ 6000 mAh cho thời gian làm việc và ...",1550000,1550000,4.7,41,"{'text': 'Đã bán 123', 'value': 123}",available,Điện thoại Nokia C30 2GB/32GB - Hàng chính hãng,Điện thoại Smartphone
125753291,2169355407454,Nokia 105 4G – Kết nối 4G vượt trộiCác tính năng nổi bật:Tính năng Đọc thông tin giúp đọc rõ các thông tin Tiếng Việt có dấu trên điện thoại.Tính năng Zoomed menus giúp phóng to biểu tượng và đ...,629000,629000,1.0,1,"{'text': 'Đã bán 15', 'value': 15}",available,Điện thoại Nokia 105 4G - Hàng chính hãng,Điện thoại phổ thông
125753416,4726658154314,Nokia 110 4G – Kết nối vượt trội nổi bật phong cáchCác tính năng nổi bật:Tính năng Đọc thông tin giúp đọc rõ các thông tin Tiếng Việt có dấu trên điện thoại. Tính năng Zoomed menus giúp phóng to b...,740000,740000,4.7,7,"{'text': 'Đã bán 25', 'value': 25}",available,Điện thoại Nokia 110 4G - Hàng chính hãng,Điện thoại phổ thông
126050455,9511508543333,Nokia C20 sở hữu thiết kế và cấu hình được tối giản hết mức nhưng vẫn có đầy đủ tính năng giải trí đa phương tiện của smartphone thông thường. Với một mức giá siêu hấp dẫn là người dùng phổ thông đã c...,1299000,2290000,4.6,17,"{'text': 'Đã bán 113', 'value': 113}",available,Điện thoại Nokia C20 (2GB/16GB) - Hàng Chính Hãng,Điện thoại Smartphone
128895957,4523146411126,"- Màn hình : 6.8Inch, mật độ hiển thị màn hình 300ppi, đèn điều chỉnh 16 cấp độ- Kích thước : 4.9” x 6.9” x .32” (124.6 x 174.2 x 8.1 mm)- Trọng lượng : 7.23 oz (205 g)- Dung lượng : 8GB hoặc 32GB(bản...",3999000,3999000,5.0,3,"{'text': 'Đã bán 8', 'value': 8}",available,Paperwhite 5 (11th-generation) - 2021 - Hàng Nhập Khẩu,Máy đọc sách
129167166,9657419484163,"Đặc điểm nổi bậtItel A48 là một chiếc smartphone đa năng, sở hữu nhiều tính năng ấn tượng như: màn hình 6.1 inch HD+, pin 3.000 mAh, cảm biến vân tay, camera kép,… Đặc biệt, Itel A48 được bán với mứ...",1359000,1990000,4.5,11,"{'text': 'Đã bán 77', 'value': 77}",available,"Điện thoại ITEL A48 2GB/32GB , 6.1"" HD+ , Camera kép - Hàng Chính Hãng",Điện thoại Smartphone
131028406,6367453144642,Thông số Máy Tính Bảng Fire HD 10 - 2021 ( 11th generation )Thời gian pinTrên 12hThương hiệuOEMXuất xứ thương hiệuMỹThời gian sạc4-5hKích thước262 mm x 159 mm x...,3551100,3990000,0.0,0,,available,Máy tính bảng Fire HD 10 Plus 2021 thế hệ 11th,Máy tính bảng
136364272,7163017463402,"Thiết kế hiện đại với kiểu dáng sang trọngMasstel Tab 10.4"" sở hữu thiết kế phẳng, tối giản dù có mức giá rẻ nhưng được chế tác từ kim loại một cách cứng cáp, sang trọng và tinh tế với độ bền cao.Mặ...",4800000,4800000,0.0,0,,available,"Máy tính bảng Masstel Tab 10.4"" (4GB/64GB) - Hàng chính hãng - ĐÃ KÍCH HOẠT BẢO HÀNH ĐIỆN TỬ",Máy tính bảng
136876846,3974238270340,"Máy Tính Bảng Samsung Galaxy Tab A7 3GB/64GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, sạc, cáp dữ liệu, tài liệu hướng dẫn sử dụng, dụng cụ lấy sim và lấy thẻ nhớ. Màn hình lớn hiển thị nhiề...",4979000,7990000,5.0,1,"{'text': 'Đã bán 2', 'value': 2}",available,Máy Tính Bảng Samsung Galaxy Tab A7 3GB/64GB - Hàng Chính Hãng,Máy tính bảng
138867253,6183045528663,"là thương hiệu điện thoại thông minh của TRANSION Holdings được thành lập vào năm 2006 và đã có mặt trên 60 quốc gia trên toàn cầu. Gần đây hãng đã cho ra mắt sản phẩm  với thiết kế bắt mắt, màn hình ...",2559000,2559000,4.0,1,"{'text': 'Đã bán 4', 'value': 4}",available,Điện thoại TECNO Spark 6 Go (4GB/64GB) - Hàng chính hãng,Điện thoại Smartphone
139632023,5335316283985,"Bản nâng cấp cập nhật của Kobo Libra H20 mới ra mắt, mở bán lần đầu trên thế giới ngày 20/10/2021 . Cùng với Kobo Sage,  phiên bản được mong chờ nhất cuối năm 2021.Chiếc máy đọc sách nào hoàn hảo cho...",5250000,5250000,5.0,4,"{'text': 'Đã bán 15', 'value': 15}",available,Máy đọc sách Kobo Libra 2 - hàng nhập khẩu,Máy đọc sách
140144656,8961352750191,"Realme đang dần nhận được sự ưa chuộng của người dùng ở phân khúc tầm trung, giá rẻ nhờ thiết kế độc đáo, đặc biệt cùng nhiều điều thú vị của hãng này, gần đây Realme đã cho ra mắt sản phẩm mới mang t...",3599000,4990000,0.0,0,,available,Điện thoại Realme C25Y (4GB/128GB) - Hàng chính hãng,Điện thoại Smartphone
140184098,2126269430946,"Điện Thoại Vsmart Bee Lite 2GB/16GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, sạc, cáp USB, sách hướng dẫn sử dụng.       Thiết kế cơ bản, kiểu dáng tinh gọn, dễ dùng- Mặt lưng chất liệu nhựa...",999000,1990000,4.3,24,"{'text': 'Đã bán 95', 'value': 95}",available,Điện Thoại Vsmart Bee Lite 2GB/16GB - Hàng Chính Hãng,Điện thoại Smartphone
140747649,9727507788562,vừa cho ra mắt dòng  giá rẻ tiếp theo của mình đó là . Máy có hiệu năng tốt cùng dung lượng pin lớn sẽ thích hợp với người dùng đang cần một chiếc điện thoại để có thể chiến tốt các tựa game hiện nay....,3790000,3790000,0.0,0,"{'text': 'Đã bán 1', 'value': 1}",available,Điện thoại Realme C11 2021 (4GB/64GB) - Hàng chính hãng,Điện thoại Smartphone
140940220,4204928477406,"Bản nâng cấp của Kobo Forma mới ra mắt, mở bán lần đầu trên thế giới ngày 20/10/2021. Libra 2 và Sage là những chiếc máy đọc được mong chờ nhất cuối năm 2021. ĐẶC TRƯNG CỦA DÒNG MÁY:KÍCH THƯỚC MÀN:...",7990000,8679000,5.0,10,"{'text': 'Đã bán 23', 'value': 23}",available,Máy đọc sách Kobo Sage - hàng nhập khẩu,Máy đọc sách
143359355,7494747615214,"Điện Thoại Tecno Spark 6 Go 4GB/64GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, Adapter sạc, cáp sạc, tai nghe, ốp lưng, sách hướng dẫn sử dụng. Đột phá với ngoại hình thời thượng- Sở hữu màn...",2079000,2990000,4.8,13,"{'text': 'Đã bán 29', 'value': 29}",available,Điện Thoại Tecno Spark 6 Go 4GB/64GB - Hàng Chính Hãng,Điện thoại Smartphone
147969070,6793153411247,"Điện thoại Itel A26 được ra mắt vào ngày 22 tháng 9 năm 2021 sở hữu ngoại hình đẹp với cấu hình tốt với mức giá cực tốt, chạy trên hệ điều hành Android 10 (Go Edition) mượt mà.Ngoại hình được trau ...",2390000,2390000,5.0,1,"{'text': 'Đã bán 7', 'value': 7}",available,"Điện thoại thông minh itel A26  2 Sim 2 Sóng 4G LTE - Màn hình IPS 5.7"" - RAM 2GB + ROM 32 GB - Mở khoá bằng Gương Mặt -  Hàng chính hãng ",Điện thoại Smartphone
148701811,8827163765437,"Sản phẩm máy đọc giá tốt, dễ tiếp cận nhất trong số các mode của Kobo hiện đang bán chính hãng. Là sản phẩm được hãng hạ giá lấy lợi nhuận thấp nhất nhằm quảng bá giới thiệu máy đọc sách do đó rất đán...",2680000,2680000,0.0,0,,available,Máy đọc sách Kobo Nia - Hàng nhập khẩu,Máy đọc sách
150724369,9984707751886,ALL NEW Fire HD10 2021 (11th) là dòng sản phẩm đánh vào phân khúc giá rẻ của máy tính bảng. Mục đích ban đầu của nhà sản xuất là bù đắp cho sự thiếu hụt của máy đọc sách công nghệ Eink ở tính năng đọc...,3700000,3700000,5.0,1,"{'text': 'Đã bán 3', 'value': 3}",available,"Máy tính bảng Fire HD10 2021 - 11th - (All New Fire HD10 - 2021) - Ram 3/4GB, bộ nhớ 32GB, màn hình 1080 FullHD",Máy tính bảng
151463645,9276321567546,"Nâng tầm nhiếp ảnh điện toánTrí tuệ nhân tạo AI cùng các sáng tạo công nghệ nhiếp ảnh điện toán nổi bật: sMacro, sCorrection, sMoment, sNight… nâng cấp khả năng chụp ảnh vượt xa g...",6490000,6490000,4.0,1,"{'text': 'Đã bán 1', 'value': 1}",available,"Điện thoại Bphone A60 (Ram 6Gb,Rom 128 Gb,màn hình đục lổ FHD 6.7inch , pin 5.000mAh ) - Hàng chính hãng",Điện thoại Smartphone
153581522,1619656458995, all new Paperwhite 5 (hay all new Paperwhite 11th Gen) là phiên bản thay thế cho chiếc Paperwhite 4 đã ra mắt từ năm 2018. Thường thì sau mỗi 2-3 năm thì nhà sản xuất mới nâng cấp sản phẩm Kindle ...,3690000,3800000,0.0,0,,available,Máy đọc sách All new Paperwhite Gen 5 (11th) màn hình 6.8 inch có đèn vàng warmlight,Máy đọc sách
153581568,9517929258488,TN Store cam kết: ️️Chính hãng MASSTEL️1 đổi 1 trong 7 ngày đầu ️️ Sản phẩm được bảo hành 12 tháng với các lỗi của nhà sản xuất.Masstel trình làng Masstel IZI 55 mẫu điện thoại phổ thông hỗ trợ 4G...,659000,659000,0.0,0,,available,Điện thoại Masstel IZI 55 4G - Hàng chính hãng,Điện thoại phổ thông
155833852,4811256977474,"Điện Thoại Masstel Hapi 30 3GB/32GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, pin, sạc, cáp USB, thẻ bảo hành, ốp lưng, tai nghe, sách hướng dẫn, vỏ hộp.Màn hình sắc nét, giải trí đỉnh cao- M...",1879000,2390000,5.0,2,"{'text': 'Đã bán 6', 'value': 6}",available,Điện Thoại Masstel Hapi 30 3GB/32GB - Hàng Chính Hãng,Điện thoại Smartphone
156222386,2334894760134,"- Nhớ được 50 số gọi đến và 20 số gọi đi.- Danh bạ lưu được 50 số điện thoại.- Gọi nhanh bằng một phím bấm: 20 số.- Sphone (loa ngoài) hai chiều kỹ thuật số.- Kiểu dáng mới lạ.- Chế độ câm tiếng, có n...",449000,459000,0.0,0,"{'text': 'Đã bán 1', 'value': 1}",available,Điện thoại Panasonic KX-TS520MX -Hàng chính hãng,Điện thoại bàn
157835051,9303391315618,ĐIỆN THOẠI BÀN CÓ DÂY PANASONIC KX-TS500MX•Điều chỉnh âm lượng điện tử •Chức năng quay lại số vừa gọi •Giá treo tường • Có phím FLASH - Dùng để chuyển máy nội nộ•Kiểu chuông 3 cấp độ •Cài chế độ bậ...,380000,380000,5.0,1,"{'text': 'Đã bán 7', 'value': 7}",available,Điện Thoại Để Bàn Panasonic KX-TS500MX - Hàng Chính Hãng,Điện thoại bàn
158742790,3852718719195," Mở ra thế giới giải trí rộng lớn hơnSở hữu màn hình siêu lớn 10.5"" với thiết kế đường viền mỏng chỉ 10.2mm và tỉ lệ 16:10 chuẩn chỉnh cho bạn đắm chìm trọn vẹn vào thế giới điện ảnh ấn tượn...",5856000,5856000,0.0,0,"{'text': 'Đã bán 1', 'value': 1}",available,Máy tính bảng Samsung Galaxy Tab A8 (4GB/64GB) - Hàng Chính Hãng,Máy tính bảng
